Time 0	sarc.Sarc Const	Mark Time	Marks	
676.8203	1.7650			
676.8243	1.8330			
676.8283	1.7650			
676.8323	1.8340			
676.8363	1.8340			
676.8403	1.7650			
676.8443	1.7650			
676.8483	1.8340			
676.8523	1.7650			
676.8563	1.7640			
676.8603	1.8350			
676.8643	1.8340			
676.8683	1.8350			
676.8723	1.7650			
676.8763	1.8340			
676.8803	1.8340			
676.8843	1.7650			
676.8883	1.7650			
676.8923	1.8340			
676.8963	1.8340			
676.9003	1.8340			
676.9043	1.7650			
676.9083	1.8340			
676.9123	1.8330			
676.9163	1.7660			
676.9203	1.8340			
676.9243	1.8340			
676.9283	1.7660			
676.9323	1.8340			
676.9363	1.7660			
676.9404	1.8350			
676.9443	1.7650			
676.9483	1.8340			
676.9523	1.7650			
676.9563	1.8350			
676.9603	1.8340			
676.9643	1.8350			
676.9683	1.7650			
676.9723	1.7650			
676.9763	1.8350			
676.9803	1.7650			
676.9844	1.7650			
676.9883	1.7650			
676.9923	1.8340			
676.9963	1.7650			
677.0003	1.7650			
677.0043	1.8340			
677.0083	1.8350			
677.0123	1.8340			
677.0163	1.8340			
677.0203	1.7650			
677.0244	1.8350			
677.0283	1.8350			
677.0323	1.8350			
677.0363	1.8340			
677.0403	1.8340			
677.0443	1.8340			
677.0483	1.7650			
677.0523	1.8340			
677.0563	1.8350			
677.0603	1.8340			
677.0643	1.7660			
677.0683	1.7650			
677.0723	1.7660			
677.0763	1.7660			
677.0803	1.7650			
677.0843	1.8350			
677.0883	1.7660			
677.0923	1.7650			
677.0963	1.7660			
677.1003	1.7660			
677.1043	1.8340			
677.1083	1.7650			
677.1123	1.7650			
677.1163	1.7650			
677.1203	1.8340			
677.1243	1.7650			
677.1283	1.8340			
677.1323	1.7650			
677.1363	1.7650			
677.1403	1.7650			
677.1443	1.7650			
677.1483	1.7660			
677.1523	1.7650			
677.1563	1.7650			
677.1603	1.8340			
677.1643	1.8340			
677.1683	1.8340			
677.1723	1.7640			
677.1763	1.7650			
677.1803	1.8340			
677.1843	1.8340			
677.1883	1.7660			
677.1923	1.7660			
677.1963	1.8340			
677.2003	1.8340			
677.2043	1.7650			
677.2083	1.8340			
677.2123	1.8350			
677.2163	1.7660			
677.2203	1.7660			
677.2243	1.7640			
677.2283	1.7650			
677.2323	1.8340			
677.2363	1.7660			
677.2403	1.7660			
677.2443	1.7660			
677.2483	1.8340			
677.2523	1.8340			
677.2563	1.7650			
677.2603	1.8340			
677.2643	1.7660			
677.2683	1.8350			
677.2723	1.7650			
677.2764	1.8350			
677.2803	1.7660			
677.2843	1.7650			
677.2883	1.7650			
677.2923	1.7660			
677.2963	1.8350			
677.3003	1.8340			
677.3043	1.8340			
677.3083	1.8350			
677.3123	1.8340			
677.3164	1.7660			
677.3203	1.8340			
677.3243	1.8340			
677.3283	1.7650			
677.3323	1.7650			
677.3363	1.7650			
677.3403	1.7650			
677.3443	1.8340			
677.3483	1.8340			
677.3523	1.8350			
677.3563	1.8340			
677.3603	1.7650			
677.3643	1.7660			
677.3683	1.8340			
677.3723	1.7650			
677.3763	1.7660			
677.3803	1.8340			
677.3843	1.7650			
677.3883	1.7650			
677.3923	1.7650			
677.3963	1.7650			
677.4004	1.7660			
677.4043	1.8350			
677.4083	1.8340			
677.4123	1.7650			
677.4163	1.8340			
677.4203	1.7660			
677.4243	1.8340			
677.4283	1.7650			
677.4323	1.8340			
677.4363	1.8340			
677.4403	1.8340			
677.4443	1.7660			
677.4483	1.8340			
677.4523	1.8340			
677.4563	1.7650			
677.4603	1.8340			
677.4643	1.8340			
677.4683	1.7670			
677.4723	1.7670			
677.4763	1.7660			
677.4803	1.7660			
677.4844	1.7660			
677.4883	1.7640			
677.4923	1.8340			
677.4963	1.8340			
677.5003	1.8350			
677.5043	1.7650			
677.5083	1.7650			
677.5123	1.8340			
677.5163	1.8350			
677.5203	1.8340			
677.5244	1.7650			
677.5283	1.8340			
677.5323	1.7660			
677.5363	1.8340			
677.5403	1.8340			
677.5443	1.8340			
677.5483	1.7650			
677.5523	1.8340			
677.5563	1.8330			
677.5603	1.8340			
677.5643	1.7640			
677.5683	1.8340			
677.5723	1.7660			
677.5763	1.8340			
677.5803	1.8340			
677.5843	1.7650			
677.5883	1.8340			
677.5923	1.8330			
677.5963	1.8340			
677.6003	1.8340			
677.6043	1.7660			
677.6084	1.7650			
677.6123	1.7650			
677.6163	1.8350			
677.6203	1.8340			
677.6243	1.7650			
677.6283	1.8340			
677.6323	1.8340			
677.6363	1.8350			
677.6403	1.8340			
677.6443	1.8340			
677.6483	1.8340			
677.6523	1.8350			
677.6563	1.8340			
677.6603	1.8340			
677.6643	1.7650			
677.6683	1.8340			
677.6723	1.7650			
677.6763	1.8340			
677.6803	1.7650			
677.6843	1.8340			
677.6883	1.8350			
677.6924	1.8350			
677.6963	1.7650			
677.7003	1.8340			
677.7043	1.8340			
677.7083	1.8340			
677.7123	1.8340			
677.7163	1.7650			
677.7203	1.7660			
677.7243	1.8340			
677.7283	1.7660			
677.7323	1.8350			
677.7363	1.8340			
677.7403	1.7660			
677.7443	1.7660			
677.7483	1.7660			
677.7523	1.8340			
677.7563	1.8340			
677.7603	1.8340			
677.7643	1.8350			
677.7683	1.8350			
677.7723	1.7650			
677.7764	1.7650			
677.7803	1.7650			
677.7843	1.8340			
677.7883	1.8340			
677.7923	1.8340			
677.7963	1.8340			
677.8003	1.7650			
677.8043	1.8340			
677.8083	1.7660			
677.8123	1.8340			
677.8164	1.8350			
677.8203	1.8350			
677.8243	1.8350			
677.8283	1.8340			
677.8323	1.8350			
677.8363	1.8340			
677.8403	1.7650			
677.8443	1.7660			
677.8483	1.8340			
677.8523	1.8350			
677.8563	1.8340			
677.8603	1.7650			
677.8643	1.7670			
677.8683	1.7660			
677.8723	1.8340			
677.8763	1.7650			
677.8803	1.8340			
677.8843	1.8340			
677.8883	1.8340			
677.8923	1.7660			
677.8963	1.7650			
677.9004	1.8340			
677.9043	1.7670			
677.9083	1.8350			
677.9123	1.8350			
677.9163	1.7660			
677.9203	1.7660			
677.9243	1.7650			
677.9283	1.8350			
677.9323	1.8340			
677.9363	1.8340			
677.9403	1.7660			
677.9443	1.8350			
677.9483	1.8340			
677.9523	1.8340			
677.9563	1.8340			
677.9603	1.8330			
677.9643	1.8330			
677.9683	1.8340			
677.9723	1.8340			
677.9763	1.8350			
677.9803	1.8330			
677.9843	1.8340			
677.9883	1.8340			
677.9923	1.8340			
677.9963	1.8330			
678.0003	1.8340			
678.0043	1.8340			
678.0083	1.8340			
678.0123	1.8330			
678.0163	1.8340			
678.0203	1.8330			
678.0243	1.8340			
678.0283	1.8340			
678.0323	1.8330			
678.0363	1.7650			
678.0403	1.8330			
678.0443	1.8330			
678.0483	1.8340			
678.0523	1.8340			
678.0563	1.8340			
678.0603	1.8340			
678.0643	1.8340			
678.0683	1.8340			
678.0723	1.8340			
678.0763	1.8340			
678.0803	1.8330			
678.0843	1.8330			
678.0883	1.8340			
678.0923	1.8330			
678.0963	1.8340			
678.1003	1.8340			
678.1043	1.7660			
678.1083	1.8340			
678.1123	1.8340			
678.1163	1.8330			
678.1203	1.8340			
678.1243	1.8330			
678.1283	1.7670			
678.1323	1.8340			
678.1363	1.7660			
678.1403	1.8330			
678.1443	1.8340			
678.1483	1.8340			
678.1523	1.8340			
678.1563	1.8350			
678.1603	1.8350			
678.1643	1.8330			
678.1683	1.8340			
678.1723	1.7650			
678.1763	1.8340			
678.1803	1.8340			
678.1843	1.8340			
678.1883	1.8340			
678.1923	1.8340			
678.1963	1.8330			
678.2003	1.8340			
678.2043	1.8330			
678.2083	1.8340			
678.2123	1.8340			
678.2163	1.8340			
678.2203	1.8340			
678.2243	1.8340			
678.2283	1.8340			
678.2323	1.8340			
678.2363	1.8340			
678.2403	1.8340			
678.2443	1.8340			
678.2483	1.8340			
678.2523	1.8340			
678.2563	1.8340			
678.2603	1.8330			
678.2643	1.8340			
678.2683	1.8340			
678.2723	1.8340			
678.2763	1.8340			
678.2803	1.8340			
678.2843	1.8340			
678.2883	1.8340			
678.2923	1.8340			
678.2963	1.8330			
678.3003	1.8340			
678.3043	1.7650			
678.3083	1.8340			
678.3123	1.8340			
678.3164	1.8340			
678.3203	1.8340			
678.3243	1.8340			
678.3283	1.8340			
678.3323	1.8340			
678.3363	1.8340			
678.3403	1.8340			
678.3443	1.8340			
678.3483	1.8340			
678.3523	1.8340			
678.3563	1.8340			
678.3603	1.8340			
678.3643	1.8350			
678.3683	1.7660			
678.3723	1.8340			
678.3763	1.8340			
678.3803	1.8340			
678.3843	1.7650			
678.3883	1.8340			
678.3923	1.8340			
678.3963	1.8340			
678.4004	1.8340			
678.4043	1.8330			
678.4083	1.8340			
678.4123	1.8340			
678.4163	1.8340			
678.4203	1.8340			
678.4243	1.8340			
678.4283	1.8340			
678.4323	1.8340			
678.4363	1.8340			
678.4403	1.8340			
678.4443	1.8340			
678.4483	1.8340			
678.4523	1.8340			
678.4563	1.8340			
678.4603	1.8340			
678.4643	1.7650			
678.4683	1.8340			
678.4723	1.7660			
678.4763	1.8340			
678.4803	1.8340			
678.4844	1.8340			
678.4883	1.7650			
678.4923	1.8340			
678.4963	1.8340			
678.5003	1.8350			
678.5043	1.8340			
678.5083	1.8350			
678.5123	1.7660			
678.5163	1.8350			
678.5203	1.8340			
678.5244	1.7660			
678.5283	1.8340			
678.5323	1.8340			
678.5363	1.8340			
678.5403	1.8340			
678.5443	1.8340			
678.5483	1.8340			
678.5523	1.8350			
678.5563	1.8350			
678.5603	1.7660			
678.5643	1.7660			
678.5683	1.8340			
678.5723	1.8340			
678.5763	1.8340			
678.5803	1.8340			
678.5843	1.8350			
678.5883	1.8340			
678.5923	1.8350			
678.5963	1.8350			
678.6003	1.8350			
678.6043	1.8340			
678.6084	1.8350			
678.6123	1.8340			
678.6163	1.7660			
678.6203	1.8340			
678.6243	1.8340			
678.6283	1.8340			
678.6323	1.8340			
678.6363	1.8340			
678.6403	1.8340			
678.6443	1.8350			
678.6483	1.8330			
678.6523	1.8340			
678.6563	1.7660			
678.6603	1.8340			
678.6643	1.8340			
678.6683	1.8340			
678.6723	1.8340			
678.6763	1.8340			
678.6803	1.8340			
678.6843	1.8340			
678.6884	1.7660			
678.6924	1.7660			
678.6963	1.8350			
678.7003	1.7650			
678.7043	1.8350			
678.7083	1.8350			
678.7123	1.8340			
678.7163	1.8340			
678.7203	1.8350			
678.7243	1.8340			
678.7283	1.8340			
678.7324	1.8340			
678.7363	1.8340			
678.7403	1.8340			
678.7443	1.7660			
678.7483	1.8340			
678.7523	1.7660			
678.7563	1.8340			
678.7603	1.7660			
678.7643	1.8350			
678.7683	1.7650			
678.7723	1.8340			
678.7764	1.8340			
678.7803	1.8330			
678.7843	1.7660			
678.7883	1.7650			
678.7923	1.8340			
678.7963	1.7660			
678.8003	1.7660			
678.8043	1.8340			
678.8083	1.8340			
678.8123	1.8340			
678.8164	1.8340			
678.8203	1.8350			
678.8243	1.8350			
678.8283	1.8340			
678.8323	1.8340			
678.8363	1.8340			
678.8403	1.8350			
678.8443	1.8340			
678.8483	1.8340			
678.8523	1.8350			
678.8563	1.8340			
678.8603	1.8340			
678.8643	1.8330			
678.8683	1.8340			
678.8723	1.8340			
678.8763	1.8330			
678.8803	1.8340			
678.8843	1.8340			
678.8883	1.8340			
678.8923	1.8340			
678.8963	1.8350			
678.9004	1.8340			
678.9043	1.8340			
678.9083	1.8340			
678.9123	1.8340			
678.9163	1.8340			
678.9203	1.7660			
678.9243	1.8350			
678.9283	1.7660			
678.9323	1.8340			
678.9363	1.8340			
678.9403	1.8340			
678.9443	1.8350			
678.9483	1.8340			
678.9523	1.8350			
678.9563	1.7660			
678.9603	1.8340			
678.9643	1.8340			
678.9683	1.7660			
678.9723	1.8340			
678.9763	1.8340			
678.9803	1.8340			
678.9844	1.7650			
678.9883	1.8340			
678.9923	1.8350			
678.9963	1.8340			
679.0003	1.8340			
679.0043	1.8350			
679.0083	1.8350			
679.0123	1.8340			
679.0163	1.8340			
679.0203	1.8350			
679.0244	1.8340			
679.0283	1.8340			
679.0323	1.8340			
679.0363	1.8340			
679.0403	1.8340			
679.0443	1.8340			
679.0483	1.8340			
679.0523	1.8340			
679.0563	1.7660			
679.0603	1.8340			
679.0644	1.8350			
679.0683	1.8350			
679.0723	1.7660			
679.0763	1.7660			
679.0803	1.8340			
679.0843	1.8340			
679.0883	1.8340			
679.0923	1.7650			
679.0963	1.8340			
679.1003	1.8340			
679.1043	1.8350			
679.1083	1.7660			
679.1123	1.8350			
679.1163	1.8350			
679.1203	1.8350			
679.1243	1.8340			
679.1284	1.8350			
679.1323	1.7650			
679.1363	1.7650			
679.1403	1.8340			
679.1443	1.8350			
679.1483	1.8340			
679.1523	1.8340			
679.1563	1.8350			
679.1604	1.8340			
679.1643	1.8350			
679.1683	1.8340			
679.1723	1.8340			
679.1763	1.8350			
679.1803	1.7660			
679.1843	1.8350			
679.1884	1.7660			
679.1924	1.8350			
679.1963	1.8340			
679.2003	1.7660			
679.2044	1.7660			
679.2083	1.8340			
679.2123	1.8350			
679.2163	1.8340			
679.2204	1.7660			
679.2243	1.7650			
679.2283	1.8340			
679.2323	1.8350			
679.2364	1.7660			
679.2403	1.8340			
679.2443	1.7660			
679.2483	1.8340			
679.2524	1.8350			
679.2563	1.8340			
679.2603	1.8350			
679.2643	1.8350			
679.2683	1.8340			
679.2723	1.7660			
679.2763	1.7660			
679.2803	1.8340			
679.2844	1.8350			
679.2883	1.8340			
679.2923	1.8340			
679.2963	1.8340			
679.3004	1.8340			
679.3043	1.8340			
679.3084	1.8340			
679.3123	1.8340			
679.3164	1.7660			
679.3203	1.8350			
679.3243	1.8340			
679.3283	1.8350			
679.3323	1.7670			
679.3363	1.7660			
679.3403	1.8350			
679.3443	1.8350			
679.3484	1.8350			
679.3523	1.8350			
679.3564	1.8350			
679.3604	1.7670			
679.3643	1.8350			
679.3683	1.8350			
679.3723	1.8340			
679.3764	1.8350			
679.3803	1.8340			
679.3844	1.8340			
679.3883	1.8350			
679.3924	1.8340			
679.3964	1.8350			
679.4003	1.8340			
679.4043	1.8330			
679.4084	1.8340			
679.4123	1.8340			
679.4163	1.8350			
679.4203	1.8350			
679.4244	1.8340			
679.4283	1.8340			
679.4323	1.8340			
679.4363	1.7650			
679.4403	1.7660			
679.4443	1.8350			
679.4484	1.8340			
679.4524	1.7670			
679.4564	1.7670			
679.4604	1.7670			
679.4644	1.8330			
679.4684	1.8350			
679.4724	1.8340			
679.4764	1.8340			
679.4804	1.8350			
679.4843	1.8350			
679.4884	1.7660			
679.4924	1.8340			
679.4964	1.8340			
679.5004	1.8350			
679.5044	1.7670			
679.5083	1.8340			
679.5124	1.8340			
679.5164	1.7660			
679.5204	1.8340			
679.5243	1.8350			
679.5284	1.8350			
679.5324	1.8350			
679.5364	1.7650			
679.5404	1.8340			
679.5444	1.8340			
679.5484	1.8340			
679.5524	1.8350			
679.5563	1.7670			
679.5603	1.8350			
679.5644	1.8340			
679.5684	1.8340			
679.5724	1.8350			
679.5764	1.8350			
679.5804	1.8350			
679.5844	1.8350			
679.5884	1.7660			
679.5924	1.8350			
679.5964	1.8350			
679.6004	1.8340			
679.6044	1.7660			
679.6084	1.8350			
679.6124	1.8350			
679.6164	1.8340			
679.6204	1.8350			
679.6244	1.8350			
679.6284	1.8350			
679.6324	1.8350			
679.6364	1.8350			
679.6404	1.8350			
679.6444	1.8340			
679.6483	1.7660			
679.6524	1.8340			
679.6564	1.8350			
679.6604	1.8350			
679.6644	1.8350			
679.6684	1.8350			
679.6724	1.8350			
679.6764	1.8350			
679.6804	1.8350			
679.6844	1.8350			
679.6884	1.8350			
679.6924	1.8340			
679.6964	1.8350			
679.7004	1.8350			
679.7044	1.8350			
679.7084	1.8350			
679.7124	1.8350			
679.7164	1.7670			
679.7204	1.8340			
679.7244	1.8350			
679.7284	1.8350			
679.7324	1.8350			
679.7364	1.8350			
679.7404	1.8350			
679.7444	1.8350			
679.7484	1.8350			
679.7524	1.8350			
679.7564	1.8350			
679.7604	1.8350			
679.7644	1.8350			
679.7684	1.8350			
679.7724	1.8350			
679.7763	1.8350			
679.7804	1.8340			
679.7844	1.8350			
679.7884	1.8350			
679.7924	1.8340			
679.7964	1.8350			
679.8004	1.8340			
679.8044	1.7670			
679.8084	1.8350			
679.8124	1.8350			
679.8163	1.8350			
679.8204	1.8350			
679.8244	1.8350			
679.8284	1.7670			
679.8324	1.8350			
679.8364	1.8350			
679.8404	1.8340			
679.8444	1.8340			
679.8484	1.8350			
679.8524	1.8340			
679.8563	1.8350			
679.8604	1.8350			
679.8644	1.8340			
679.8684	1.8340			
679.8724	1.8350			
679.8764	1.8340			
679.8804	1.8340			
679.8844	1.8350			
679.8884	1.8350			
679.8924	1.8350			
679.8964	1.8350			
679.9003	1.8350			
679.9044	1.8350			
679.9084	1.8340			
679.9124	1.8350			
679.9164	1.7660			
679.9204	1.8350			
679.9244	1.7670			
679.9284	1.8350			
679.9324	1.8350			
679.9364	1.8350			
679.9404	1.8340			
679.9444	1.8350			
679.9484	1.8360			
679.9524	1.8350			
679.9564	1.8350			
679.9604	1.8350			
679.9644	1.8350			
679.9684	1.8350			
679.9724	1.8350			
679.9764	1.7660			
679.9804	1.8340			
679.9843	1.8350			
679.9884	1.8350			
679.9924	1.7670			
679.9964	1.7670			
680.0004	1.8340			
680.0044	1.8350			
680.0084	1.8350			
680.0124	1.8340			
680.0164	1.8350			
680.0204	1.7670			
680.0243	1.8340			
680.0284	1.8350			
680.0324	1.8350			
680.0364	1.7660			
680.0404	1.7660			
680.0444	1.7670			
680.0484	1.8350			
680.0524	1.8350			
680.0564	1.8350			
680.0604	1.7670			
680.0644	1.8350			
680.0684	1.8340			
680.0724	1.8350			
680.0764	1.8350			
680.0804	1.8350			
680.0844	1.8350			
680.0884	1.7660			
680.0924	1.7660			
680.0964	1.8350			
680.1004	1.8340			
680.1044	1.8340			
680.1084	1.7660			
680.1124	1.8340			
680.1164	1.8350			
680.1204	1.8340			
680.1244	1.8350			
680.1284	1.8350			
680.1324	1.8350			
680.1364	1.8340			
680.1404	1.8340			
680.1444	1.8350			
680.1484	1.7670			
680.1524	1.8350			
680.1564	1.8350			
680.1604	1.7670			
680.1644	1.8350			
680.1684	1.7660			
680.1724	1.8350			
680.1764	1.8350			
680.1804	1.8350			
680.1844	1.8350			
680.1884	1.8350			
680.1924	1.7670			
680.1964	1.8350			
680.2004	1.7670			
680.2044	1.7660			
680.2084	1.7670			
680.2124	1.7670			
680.2164	1.8350			
680.2204	1.8340			
680.2244	1.8340			
680.2284	1.8350			
680.2324	1.8350			
680.2364	1.8350			
680.2404	1.8350			
680.2444	1.8350			
680.2484	1.8350			
680.2524	1.8350			
680.2564	1.8350			
680.2604	1.8350			
680.2644	1.8340			
680.2684	1.8350			
680.2724	1.8350			
680.2764	1.8340			
680.2804	1.8350			
680.2844	1.7670			
680.2884	1.8350			
680.2924	1.8340			
680.2964	1.8350			
680.3004	1.8350			
680.3044	1.8350			
680.3084	1.8350			
680.3124	1.8350			
680.3164	1.8350			
680.3204	1.8350			
680.3244	1.8350			
680.3284	1.8350			
680.3324	1.8350			
680.3364	1.8350			
680.3404	1.8340			
680.3444	1.8350			
680.3484	1.8350			
680.3524	1.8350			
680.3563	1.7670			
680.3604	1.8350			
680.3644	1.8350			
680.3684	1.8350			
680.3724	1.8350			
680.3764	1.8350			
680.3804	1.8350			
680.3844	1.8350			
680.3884	1.7660			
680.3924	1.7660			
680.3964	1.8340			
680.4004	1.8350			
680.4044	1.8360			
680.4084	1.8350			
680.4124	1.8350			
680.4164	1.8350			
680.4204	1.8340			
680.4244	1.8350			
680.4284	1.8350			
680.4324	1.7660			
680.4364	1.8340			
680.4404	1.8340			
680.4444	1.8340			
680.4484	1.8350			
680.4524	1.8350			
680.4564	1.8340			
680.4604	1.8350			
680.4644	1.7670			
680.4684	1.8350			
680.4724	1.8350			
680.4764	1.8350			
680.4804	1.8340			
680.4844	1.8350			
680.4884	1.8350			
680.4924	1.8350			
680.4964	1.7660			
680.5004	1.7660			
680.5044	1.8350			
680.5084	1.8340			
680.5124	1.8350			
680.5164	1.8350			
680.5204	1.8350			
680.5243	1.8350			
680.5284	1.8350			
680.5324	1.8350			
680.5364	1.8350			
680.5404	1.8350			
680.5444	1.7680			
680.5484	1.8360			
680.5524	1.8350			
680.5564	1.7670			
680.5604	1.8350			
680.5644	1.8340			
680.5684	1.7670			
680.5724	1.7670			
680.5764	1.8350			
680.5804	1.8340			
680.5844	1.7660			
680.5884	1.8350			
680.5924	1.8340			
680.5964	1.8350			
680.6004	1.8350			
680.6044	1.8350			
680.6084	1.8350			
680.6124	1.8350			
680.6164	1.8350			
680.6204	1.8350			
680.6244	1.8350			
680.6284	1.8350			
680.6324	1.7670			
680.6364	1.8350			
680.6404	1.8350			
680.6444	1.8360			
680.6484	1.8350			
680.6524	1.8350			
680.6564	1.7680			
680.6604	1.8350			
680.6644	1.7670			
680.6684	1.7670			
680.6724	1.8350			
680.6764	1.8350			
680.6804	1.8350			
680.6844	1.7670			
680.6884	1.8350			
680.6923	1.8350			
680.6964	1.8350			
680.7004	1.8340			
680.7044	1.7680			
680.7084	1.8350			
680.7124	1.8350			
680.7164	1.8350			
680.7204	1.8350			
680.7244	1.8350			
680.7284	1.8350			
680.7323	1.8350			
680.7364	1.7670			
680.7404	1.7660			
680.7444	1.8350			
680.7484	1.8360			
680.7524	1.8350			
680.7564	1.8360			
680.7604	1.8350			
680.7644	1.8350			
680.7684	1.8350			
680.7724	1.7670			
680.7764	1.8350			
680.7804	1.8350			
680.7844	1.7670			
680.7884	1.8350			
680.7924	1.8350			
680.7964	1.8350			
680.8004	1.8350			
680.8044	1.8350			
680.8084	1.8350			
680.8124	1.7670			
680.8164	1.7670			
680.8204	1.7670			
680.8244	1.8350			
680.8284	1.8350			
680.8324	1.8350			
680.8364	1.8350			
680.8404	1.7670			
680.8444	1.8350			
680.8484	1.8350			
680.8524	1.8350			
680.8564	1.8350			
680.8604	1.8350			
680.8644	1.8350			
680.8684	1.8350			
680.8724	1.8350			
680.8764	1.8340			
680.8804	1.8340			
680.8844	1.8350			
680.8884	1.8360			
680.8924	1.8350			
680.8964	1.8350			
680.9003	1.8350			
680.9044	1.8350			
680.9084	1.8350			
680.9124	1.8350			
680.9164	1.8350			
680.9204	1.8350			
680.9244	1.8350			
680.9284	1.8350			
680.9324	1.8350			
680.9364	1.8350			
680.9404	1.7670			
680.9444	1.8350			
680.9484	1.8350			
680.9524	1.7680			
680.9564	1.8350			
680.9604	1.8350			
680.9644	1.8350			
680.9684	1.7680			
680.9724	1.8360			
680.9764	1.8350			
680.9804	1.7670			
680.9844	1.8350			
680.9884	1.7680			
680.9924	1.7670			
680.9964	1.8350			
681.0004	1.7670			
681.0044	1.8350			
681.0084	1.8350			
681.0124	1.7680			
681.0164	1.8350			
681.0204	1.8350			
681.0244	1.8350			
681.0284	1.8350			
681.0324	1.8350			
681.0364	1.7660			
681.0404	1.8350			
681.0444	1.8360			
681.0484	1.8350			
681.0524	1.8350			
681.0564	1.7680			
681.0604	1.8350			
681.0644	1.8360			
681.0684	1.7670			
681.0724	1.7670			
681.0764	1.8350			
681.0804	1.7660			
681.0844	1.8350			
681.0884	1.8350			
681.0924	1.7680			
681.0964	1.8350			
681.1004	1.8350			
681.1044	1.8350			
681.1084	1.7680			
681.1124	1.8350			
681.1164	1.7670			
681.1204	1.8350			
681.1244	1.8350			
681.1284	1.8350			
681.1324	1.7660			
681.1364	1.8350			
681.1404	1.8350			
681.1444	1.8350			
681.1484	1.8350			
681.1524	1.8350			
681.1564	1.8350			
681.1604	1.7680			
681.1644	1.8350			
681.1684	1.8350			
681.1724	1.8350			
681.1764	1.8350			
681.1804	1.8350			
681.1844	1.8350			
681.1884	1.8350			
681.1924	1.8360			
681.1964	1.8350			
681.2004	1.7670			
681.2044	1.8360			
681.2084	1.8350			
681.2124	1.7670			
681.2164	1.7670			
681.2204	1.7670			
681.2244	1.8360			
681.2284	1.7670			
681.2324	1.8350			
681.2364	1.7680			
681.2404	1.8350			
681.2444	1.7670			
681.2484	1.8350			
681.2524	1.8350			
681.2564	1.8350			
681.2604	1.7670			
681.2644	1.8350			
681.2684	1.7680			
681.2724	1.8350			
681.2764	1.8350			
681.2804	1.8360			
681.2844	1.8350			
681.2884	1.7670			
681.2924	1.8350			
681.2964	1.7670			
681.3004	1.8350			
681.3044	1.8350			
681.3084	1.8360			
681.3124	1.8350			
681.3164	1.8360			
681.3204	1.7680			
681.3244	1.8350			
681.3284	1.8350			
681.3324	1.8350			
681.3364	1.8350			
681.3404	1.8350			
681.3444	1.8350			
681.3484	1.8350			
681.3524	1.8350			
681.3564	1.7670			
681.3604	1.7670			
681.3644	1.8350			
681.3684	1.8360			
681.3724	1.7670			
681.3764	1.7680			
681.3804	1.8350			
681.3844	1.8350			
681.3884	1.8350			
681.3924	1.7680			
681.3964	1.7680			
681.4003	1.8350			
681.4044	1.8350			
681.4084	1.8360			
681.4124	1.8350			
681.4164	1.8360			
681.4204	1.8350			
681.4244	1.7670			
681.4284	1.8350			
681.4324	1.8350			
681.4364	1.8350			
681.4404	1.8350			
681.4444	1.7670			
681.4484	1.7680			
681.4524	1.7670			
681.4564	1.8350			
681.4604	1.7680			
681.4644	1.8360			
681.4684	1.8360			
681.4724	1.7680			
681.4764	1.8360			
681.4804	1.7680			
681.4844	1.8350			
681.4884	1.7680			
681.4924	1.7670			
681.4964	1.8360			
681.5004	1.8350			
681.5044	1.8350			
681.5084	1.8350			
681.5124	1.8350			
681.5164	1.8360			
681.5204	1.8350			
681.5244	1.7670			
681.5284	1.8350			
681.5324	1.8350			
681.5364	1.8360			
681.5404	1.8360			
681.5444	1.8350			
681.5484	1.7680			
681.5524	1.7670			
681.5564	1.8360			
681.5604	1.8350			
681.5644	1.8350			
681.5684	1.8350			
681.5724	1.8350			
681.5764	1.8360			
681.5804	1.8350			
681.5844	1.7670			
681.5884	1.8350			
681.5924	1.8350			
681.5964	1.8350			
681.6004	1.8350			
681.6044	1.8350			
681.6084	1.8350			
681.6124	1.8360			
681.6164	1.8350			
681.6204	1.8350			
681.6244	1.8350			
681.6284	1.8360			
681.6324	1.8350			
681.6364	1.7680			
681.6404	1.8350			
681.6444	1.8350			
681.6484	1.8360			
681.6524	1.8360			
681.6564	1.8350			
681.6604	1.8350			
681.6644	1.7670			
681.6684	1.8350			
681.6724	1.8350			
681.6764	1.7680			
681.6804	1.8360			
681.6844	1.8350			
681.6884	1.8350			
681.6924	1.8350			
681.6964	1.8360			
681.7004	1.7680			
681.7044	1.7670			
681.7084	1.8350			
681.7124	1.8350			
681.7164	1.8360			
681.7204	1.8360			
681.7244	1.7680			
681.7284	1.8360			
681.7324	1.8350			
681.7364	1.8360			
681.7404	1.7680			
681.7444	1.8360			
681.7484	1.8350			
681.7524	1.8350			
681.7564	1.8350			
681.7604	1.8340			
681.7644	1.8360			
681.7684	1.8360			
681.7724	1.7680			
681.7764	1.8360			
681.7804	1.8350			
681.7844	1.8350			
681.7884	1.8360			
681.7924	1.8360			
681.7964	1.7670			
681.8004	1.8350			
681.8044	1.7680			
681.8084	1.8360			
681.8124	1.8360			
681.8164	1.8360			
681.8204	1.8360			
681.8244	1.8350			
681.8284	1.7670			
681.8324	1.8360			
681.8364	1.8350			
681.8404	1.8350			
681.8444	1.8350			
681.8484	1.8350			
681.8524	1.8360			
681.8564	1.8350			
681.8604	1.8360			
681.8644	1.8350			
681.8684	1.8350			
681.8724	1.7680			
681.8764	1.8360			
681.8804	1.8350			
681.8844	1.8360			
681.8884	1.8360			
681.8924	1.8350			
681.8964	1.7680			
